Address,Value,PreviousValue,InitialValue
0x019edd58,0x00000008,0x00000008,0x0052034c
0x019ee3e0,0x00000001,0x00000001,0x17000000
0x019ee724,0x00000001,0x00000001,0x818b018b
0x019ef9f8,0x00000001,0x00000001,0x7c176b3c
0x019f01b8,0x00000006,0x00000006,0x01df0182
0x019f01d8,0x00000008,0x00000008,0x00000001
0x019f0ee8,0x00000002,0x00000002,0x1492c2d5
0x019f20dc,0x00000005,0x00000005,0x128e6215
0x019f25f0,0x00000001,0x00000001,0x0017fffb
0x019f4598,0x00000006,0x00000006,0x161e6dfd
0x019f45b8,0x00000008,0x00000008,0x160f6d79
0x019f4630,0x00000003,0x00000003,0x41734146
0x019f4660,0x00000003,0x00000003,0x01d3037a
0x019f4c80,0x00000003,0x00000003,0x00350014
0x019f4c8c,0x00000003,0x00000003,0x0043000e
0x019f4c98,0x00000003,0x00000003,0x005d0015
0x019f4cc8,0x00000003,0x00000003,0x00238701
0x019f51fc,0x00000003,0x00000003,0x37056a45
0x019f5338,0x00000006,0x00000006,0x2abd5aae
0x019f5358,0x00000008,0x00000008,0x00000000
0x019f5380,0x00000001,0x00000001,0x031a01a3
0x019f54b8,0x00000006,0x00000006,0x00080032
0x019f54d8,0x00000008,0x00000008,0x008a0039
0x019f5550,0x00000003,0x00000003,0xe38500e2
0x019f5580,0x00000003,0x00000003,0x0982001b
0x019f5ba0,0x00000003,0x00000003,0x03900042
0x019f5bac,0x00000003,0x00000003,0x03940066
0x019f5bb8,0x00000003,0x00000003,0x7a0a83d8
0x019f5be8,0x00000003,0x00000003,0x0029d065
0x019f611c,0x00000003,0x00000003,0x37056a45
0x019f6258,0x00000006,0x00000006,0x2abd5aae
0x019f6278,0x00000008,0x00000008,0x00000000
0x019f65e0,0x00000003,0x00000003,0x99a069a0
0x019f6938,0x00000003,0x00000003,0x7a0883e6
0x019f6c54,0x00000003,0x00000003,0x00f50e80
0x019f6ff8,0x00000001,0x00000001,0x830e0305
0x019f721c,0x00000002,0x00000002,0x004e0465
0x019f73bc,0x00000005,0x00000005,0x81670152
0x019f74bc,0x00000001,0x00000001,0x001a004f
0x019f75c0,0x00000004,0x00000004,0x03350308
0x019f75f0,0x00000008,0x00000008,0x034702f6
0x019f75f4,0x00000002,0x00000002,0x01000826
0x019f7610,0x00000004,0x00000004,0x833b02ea
0x019f7640,0x00000004,0x00000004,0x82d202d2
0x019f7670,0x00000008,0x00000008,0x02d802ae
0x019f7674,0x00000008,0x00000008,0x04de09ef
0x019f7690,0x00000008,0x00000008,0x6d09838e
0x019f76c0,0x00000004,0x00000004,0x03680308
0x019f76f0,0x00000008,0x00000008,0x00000000
0x019f76f4,0x00000002,0x00000002,0x00000000
0x019f7710,0x00000004,0x00000004,0x00000000
0x019f7740,0x00000004,0x00000004,0x00000000
0x019f7774,0x00000008,0x00000008,0x00000000
0x019f77c0,0x00000004,0x00000004,0x00000000
0x019f77f0,0x00000008,0x00000008,0x00000000
0x019f77f4,0x00000002,0x00000002,0x00000000
0x019f7810,0x00000002,0x00000002,0x3f800000
0x019f7840,0x00000004,0x00000004,0x44fd8c98
0x019f7874,0x00000008,0x00000008,0xff808080
0x019f78c0,0x00000004,0x00000004,0x00000000
0x019f78f0,0x00000008,0x00000008,0x0078f340
0x019f78f4,0x00000002,0x00000002,0x00000000
0x019f7910,0x00000004,0x00000004,0x00000000
0x019f79c0,0x00000004,0x00000004,0x00d0fcf0
0x019f79f0,0x00000008,0x00000008,0x3f8035a0
0x019f7a10,0x00000004,0x00000004,0xd8624fbb
0x019f7a40,0x00000004,0x00000004,0x019f8bf0
0x019f7ac0,0x00000004,0x00000004,0x019f8ef0
0x019f7af0,0x00000008,0x00000008,0x00000000
0x019f7af4,0x00000002,0x00000002,0x00000000
0x019f7b10,0x00000004,0x00000004,0x5c85e203
0x019f7b40,0x00000004,0x00000004,0x019f9950
0x019f7bc0,0x00000004,0x00000004,0x019fc1d0
0x019f7bf0,0x00000008,0x00000008,0x00000000
0x019f7bf4,0x00000002,0x00000002,0x00000000
0x019f7c10,0x00000004,0x00000004,0x9b2b81f3
0x019f7c40,0x00000004,0x00000004,0x019fe250
0x019f7c70,0x00000008,0x00000008,0x00000000
0x019f7c74,0x00000008,0x00000008,0x00000000
0x019f7c90,0x00000002,0x00000002,0x3e350700
0x019f7cc0,0x00000004,0x00000004,0x019ff3b0
0x019f7cf0,0x00000008,0x00000008,0x00000000
0x019f7cf4,0x00000002,0x00000002,0x00000000
0x019f7d10,0x00000002,0x00000002,0x2c77c4f1
0x019f7d40,0x00000004,0x00000004,0x01a01430
0x019f7dc0,0x00000004,0x00000004,0x00000000
0x019f7df0,0x00000008,0x00000008,0x00000004
0x019f7df4,0x00000002,0x00000002,0x08000000
0x019f7e10,0x00000002,0x00000002,0x10000006
0x019f7e40,0x00000004,0x00000004,0x00000000
0x019f7e74,0x00000008,0x00000008,0x08000000
0x019f7ec0,0x00000004,0x00000004,0x00000000
0x019f7ef0,0x00000008,0x00000008,0x00000004
0x019f7ef4,0x00000002,0x00000002,0x08000000
0x019f7f10,0x00000004,0x00000004,0x10000006
0x019f7f40,0x00000004,0x00000004,0x00000000
0x019f7fc0,0x00000004,0x00000004,0x00000000
0x019f7ff0,0x00000008,0x00000008,0x00000002
0x019f7ff4,0x00000002,0x00000002,0x08000000
0x019f8010,0x00000002,0x00000002,0x10000006
0x019f8040,0x00000004,0x00000004,0x00000000
0x019f8070,0x00000008,0x00000008,0x00000020
0x019f8074,0x00000008,0x00000008,0x08000000
0x019f8090,0x00000002,0x00000002,0x10000006
0x019f80c0,0x00000004,0x00000004,0x00000000
0x019f80f0,0x00000008,0x00000008,0x00000004
0x019f80f4,0x00000002,0x00000002,0x08000000
0x019f8110,0x00000004,0x00000004,0x10000006
0x019f8140,0x00000004,0x00000004,0x00000000
0x019f8220,0x00000008,0x00000008,0x00000004
0x019f8224,0x00000002,0x00000002,0x10000000
0x019f8240,0x00000004,0x00000004,0x00000000
0x019f8270,0x00000004,0x00000004,0x00000200
0x019f8320,0x00000008,0x00000008,0x00000004
0x019f8324,0x00000002,0x00000002,0x10000000
0x019f8340,0x00000004,0x00000004,0x00000000
0x019f8370,0x00000004,0x00000004,0x00000080
0x019f99b0,0x00000001,0x00000001,0x21111000
0x019f99b4,0x00000001,0x00000001,0x21111000
0x019f99b8,0x00000001,0x00000001,0x21111000
0x019f99bc,0x00000001,0x00000001,0x22111100
0x019f99c0,0x00000001,0x00000001,0x12110100
0x019f99c4,0x00000001,0x00000001,0x12110100
0x019f9ab0,0x00000001,0x00000001,0x21110000
0x019f9ab4,0x00000001,0x00000001,0x21110100
0x019f9ab8,0x00000001,0x00000001,0x22110100
0x019f9abc,0x00000001,0x00000001,0x22111100
0x019fa9c8,0x00000001,0x00000001,0x22322222
0x019fa9cc,0x00000001,0x00000001,0x22323222
0x019faab0,0x00000001,0x00000001,0x22323222
0x019faab4,0x00000001,0x00000001,0x22333222
0x01a01e80,0x00000002,0x00000002,0xeeb86443
0x01a01eac,0x00000003,0x00000003,0x35342212
0x01a02094,0x00000001,0x00000001,0x11121100
0x01a02704,0x00000001,0x00000001,0x00000000
0x01a027a4,0x00000001,0x00000001,0x00000f80
0x01a027f8,0x00000006,0x00000006,0x00000000
0x01a02818,0x00000008,0x00000008,0x0000000a
0x01a02b5c,0x00000003,0x00000003,0x00000000
0x01a02e20,0x00000003,0x00000003,0x40140000
0x01a030e0,0x00000003,0x00000003,0xffcd0003
0x01a033b8,0x00000003,0x00000003,0xfff40044
0x01a03660,0x00000003,0x00000003,0x04260005
0x01a03928,0x00000003,0x00000003,0x003c0408
0x01a03bf4,0x00000003,0x00000003,0x00410409
0x01a03ecc,0x00000003,0x00000003,0x0050042e
0x01a04194,0x00000003,0x00000003,0x00420451
0x01a04458,0x00000003,0x00000003,0x045b0028
0x01a0478c,0x00000003,0x00000003,0x003a0441
0x01a048b0,0x00000003,0x00000003,0x04090a07
0x01a04e40,0x00000003,0x00000003,0x0c0a0325
0x01a0516c,0x00000003,0x00000003,0x83440344
0x01a053d8,0x00000006,0x00000006,0x0440002c
0x01a053f8,0x00000008,0x00000008,0xffd3040c
0x01a0574c,0x00000003,0x00000003,0x8907288e
0x01a05828,0x00000006,0x00000006,0x0c150a78
0x01a05848,0x00000008,0x00000008,0x09ed0b42
0x01a05e6c,0x00000007,0x00000007,0x0194016d
0x01a06770,0x00000001,0x00000001,0xa8f1a789
0x01a069f8,0x00000006,0x00000006,0x0029fffd
0x01a06a18,0x00000008,0x00000008,0x0259007b
0x01a07650,0x00000001,0x00000001,0x06f38206
0x01a07868,0x00000006,0x00000006,0xfffd03a5
0x01a07888,0x00000008,0x00000008,0xfe86ffd7
0x01a0853c,0x00000007,0x00000007,0x12d87801
0x01a09208,0x00000001,0x00000001,0x02060e0f
0x01a09d38,0x00000006,0x00000006,0xfdb0fff7
0x01a09d58,0x00000008,0x00000008,0x039dfd92
0x01a09f34,0x00000003,0x00000003,0x8b297b29
0x01a0a0d4,0x00000001,0x00000001,0xffe103b6
0x01a0a1e8,0x00000006,0x00000006,0xe45a0591
0x01a0a208,0x00000008,0x00000008,0xed06050e
0x01a0ab20,0x00000002,0x00000002,0x077e00f9
0x01a0ab78,0x00000003,0x00000003,0x1c7b7e0c
0x01a0aca8,0x00000006,0x00000006,0x00060003
0x01a0acc8,0x00000008,0x00000008,0x01000101
0x01a0b538,0x00000006,0x00000006,0x025cffd7
0x01a0b558,0x00000008,0x00000008,0xfff702cd
0x01a0be08,0x00000006,0x00000006,0xff7900a8
0x01a0be28,0x00000008,0x00000008,0xffffff8f
0x01a0c18c,0x00000001,0x00000001,0x0082ffff
0x01a0c3b8,0x00000006,0x00000006,0x82c302ba
0x01a0c3d8,0x00000008,0x00000008,0x2b535b14
0x01a0c724,0x00000003,0x00000003,0x004f0082
0x01a0c9d8,0x00000006,0x00000006,0x003f0007
0x01a0c9f8,0x00000008,0x00000008,0x00520073
0x01a0cd30,0x00000003,0x00000003,0x00008100
0x01a0cfe8,0x00000006,0x00000006,0x3ae86d2c
0x01a0d008,0x00000008,0x00000008,0x4dd67810
0x01a0d3d8,0x00000003,0x00000003,0x01e801a6
0x01a0d714,0x00000003,0x00000003,0x82ab02ab
0x01a0d860,0x00000003,0x00000003,0x0430fff3
0x01a0d9e8,0x00000006,0x00000006,0x00007e00
0x01a0da08,0x00000008,0x00000008,0x81e281e2
0x01a0dd6c,0x00000001,0x00000001,0x835f0359
0x01a0df98,0x00000006,0x00000006,0x00400452
0x01a0dfb8,0x00000008,0x00000008,0x000e004c
0x01a0e338,0x00000006,0x00000006,0x7a2b8371
0x01a0e358,0x00000008,0x00000008,0x17016122
0x01a0e778,0x00000001,0x00000001,0x00000006
0x01a0ec70,0x00000004,0x00000004,0x318fe33c
0x01a0eca0,0x00000008,0x00000008,0x456afc45
0x01a0eca4,0x00000002,0x00000002,0x114d5f1e
0x01a0ecc0,0x00000004,0x00000004,0x8de53c91
0x01a0ecf0,0x00000004,0x00000004,0x09eaefbe
0x01a0ed70,0x00000004,0x00000004,0x0800e7fa
0x01a0eda0,0x00000008,0x00000008,0x0fcce9c4
0x01a0eda4,0x00000002,0x00000002,0x81730173
0x01a0edc0,0x00000002,0x00000002,0x0c1ce11d
0x01a0edf0,0x00000004,0x00000004,0x0033e630
0x01a0ee24,0x00000008,0x00000008,0x81348134
0x01a0ee70,0x00000004,0x00000004,0x00000000
0x01a0eea0,0x00000008,0x00000008,0x00000000
0x01a0eea4,0x00000002,0x00000002,0x00000000
0x01a0eec0,0x00000002,0x00000002,0x00000000
0x01a0eef0,0x00000004,0x00000004,0x00000000
0x01a0ef24,0x00000008,0x00000008,0x4b189680
0x01a0ef70,0x00000004,0x00000004,0x00000000
0x01a0efa0,0x00000008,0x00000008,0x00000000
0x01a0efa4,0x00000002,0x00000002,0x3f800000
0x01a0efc0,0x00000004,0x00000004,0x44fd8c98
0x01a0eff0,0x00000004,0x00000004,0x00000000
0x01a0f070,0x00000004,0x00000004,0x0078f3dc
0x01a0f0a0,0x00000008,0x00000008,0x00000000
0x01a0f0a4,0x00000002,0x00000002,0x019f78b0
0x01a0f0f0,0x00000004,0x00000004,0x01a28dd0
0x01a0f170,0x00000004,0x00000004,0x01a10070
0x01a0f1a0,0x00000008,0x00000008,0x00000000
0x01a0f1a4,0x00000002,0x00000002,0x00000000
0x01a0f1c0,0x00000004,0x00000004,0xe12b7714
0x01a0f1f0,0x00000004,0x00000004,0x01a10ad0
0x01a0f270,0x00000004,0x00000004,0x01a10f30
0x01a0f2a0,0x00000008,0x00000008,0x00000000
0x01a0f2a4,0x00000002,0x00000002,0x00000000
0x01a0f2c0,0x00000004,0x00000004,0x470e1336
0x01a0f2f0,0x00000004,0x00000004,0x01a137b0
0x01a0f370,0x00000004,0x00000004,0x01a14830
0x01a0f3a0,0x00000008,0x00000008,0x00000000
0x01a0f3a4,0x00000002,0x00000002,0x00000000
0x01a0f3c0,0x00000004,0x00000004,0x77c9dd02
0x01a0f3f0,0x00000004,0x00000004,0x01a15890
0x01a0f470,0x00000004,0x00000004,0x00000000
0x01a0f4a0,0x00000008,0x00000008,0x00000004
0x01a0f4a4,0x00000002,0x00000002,0x08000000
0x01a0f4c0,0x00000004,0x00000004,0x10000006
0x01a0f4f0,0x00000004,0x00000004,0x00000000
0x01a0f570,0x00000004,0x00000004,0x00000000
0x01a0f5a0,0x00000008,0x00000008,0x00000002
0x01a0f5a4,0x00000002,0x00000002,0x08000000
0x01a0f5c0,0x00000002,0x00000002,0x10000006
0x01a0f5f0,0x00000004,0x00000004,0x00000000
0x01a0f670,0x00000004,0x00000004,0x00000000
0x01a0f6a0,0x00000008,0x00000008,0x00000002
0x01a0f6a4,0x00000002,0x00000002,0x08000000
0x01a0f6c0,0x00000004,0x00000004,0x10000006
0x01a0f6f0,0x00000004,0x00000004,0x00000000
0x01a0f770,0x00000004,0x00000004,0x00000000
0x01a0f7a0,0x00000008,0x00000008,0x00000004
0x01a0f7a4,0x00000002,0x00000002,0x08000000
0x01a0f7c0,0x00000004,0x00000004,0x10000006
0x01a0f7f0,0x00000004,0x00000004,0x00000000
0x01a10a8c,0x00000007,0x00000007,0x06060606
0x01a12674,0x00000001,0x00000001,0x32244717
0x01a12678,0x00000001,0x00000001,0x32244517
0x01a1267c,0x00000001,0x00000001,0x34234527
0x01a13dc0,0x00000001,0x00000001,0x3433cb53
0x01a168ec,0x00000001,0x00000001,0xcbabebdf
0x01a16fd4,0x00000001,0x00000001,0x896abbbe
0x01a16fec,0x00000001,0x00000001,0x9a6a4dbe
0x01a170d4,0x00000001,0x00000001,0xccdbcacb
0x01a170e0,0x00000001,0x00000001,0xcc9dcdad
0x01a170ec,0x00000001,0x00000001,0xcdbddcab
0x01a19014,0x00000001,0x00000001,0x22234515
0x01a19018,0x00000001,0x00000001,0x22234517
0x01a1901c,0x00000001,0x00000001,0x23233427
0x01a192e0,0x00000001,0x00000001,0xdc7c9349
0x01a1932c,0x00000008,0x00000008,0x68cb9765
0x01a1936c,0x00000008,0x00000008,0x69866324
0x01a193ac,0x00000008,0x00000008,0x998b3433
0x01a193ec,0x00000008,0x00000008,0xabc2ccca
0x01a1942c,0x00000008,0x00000008,0x99b83928
0x01a1946c,0x00000008,0x00000008,0x66966322
0x01a194ac,0x00000008,0x00000008,0x996b6434
0x01a194ec,0x00000008,0x00000008,0x6a9a9473
0x01a1952c,0x00000008,0x00000008,0x9a986656
0x01a1956c,0x00000008,0x00000008,0x653b5842
0x01a195ac,0x00000008,0x00000008,0x89452432
0x01a195ec,0x00000008,0x00000008,0x7858867c
0x01a19a18,0x00000006,0x00000006,0x00000000
0x01a19d9c,0x00000001,0x00000001,0x00000000
0x01a1afcc,0x00000001,0x00000001,0xc25a2c6f
0x01a1b248,0x00000006,0x00000006,0x00700031
0x01a1b268,0x00000008,0x00000008,0xffe70069
0x01a1bb20,0x00000003,0x00000003,0x00360119
0x01a1bdd8,0x00000001,0x00000001,0xffe9ffc7
0x01a1c0bc,0x00000001,0x00000001,0xffdb023c
0x01a1c3e4,0x00000001,0x00000001,0xaa522a8b
0x01a1c6c8,0x00000009,0x00000009,0xf7416c4c
0x01a1c6f8,0x00000009,0x00000009,0x3f309e26
0x01a1c9a0,0x00000001,0x00000001,0x7a298380
0x01a1d078,0x00000006,0x00000006,0x04d10e43
0x01a1d098,0x00000008,0x00000008,0x076b00b3
0x01a1dd14,0x00000003,0x00000003,0x0fff5d54
0x01a1eca0,0x00000004,0x00000004,0x09fd0e08
0x01a1f6f8,0x00000006,0x00000006,0x02c001e8
0x01a1f718,0x00000008,0x00000008,0x034402b1
0x01a1fa68,0x00000001,0x00000001,0xff78ffbf
0x01a1fb44,0x00000003,0x00000003,0x0e7be8eb
0x01a1fd38,0x00000004,0x00000004,0x000d000c
0x01a1ffd8,0x00000006,0x00000006,0xffccfff5
0x01a1fff8,0x00000008,0x00000008,0x03e8ffae
0x01a20664,0x00000002,0x00000002,0x91c1f1c1
0x01a20e68,0x00000006,0x00000006,0x03140059
0x01a20e88,0x00000008,0x00000008,0x001502fe
0x01a21288,0x00000003,0x00000003,0xee24ba93
0x01a21694,0x00000003,0x00000003,0xffe9046f
0x01a219a0,0x00000003,0x00000003,0x81730173
0x01a21c3c,0x00000003,0x00000003,0x89d50089
0x01a22098,0x00000006,0x00000006,0x019d0188
0x01a220b8,0x00000008,0x00000008,0x01850170
0x01a223ec,0x00000007,0x00000007,0x82a8020c
0x01a22698,0x00000006,0x00000006,0x81dc02a5
0x01a226b8,0x00000008,0x00000008,0x0185013a
0x01a229e4,0x00000003,0x00000003,0x4c0084e8
0x01a22cc4,0x00000003,0x00000003,0x349ac932
0x01a22fa4,0x00000003,0x00000003,0xffd9fff8
0x01a23270,0x00000003,0x00000003,0xffed0026
0x01a237f8,0x00000001,0x00000001,0x002f040d
0x01a23880,0x00000003,0x00000003,0x3c910a4d
0x01a23aac,0x00000001,0x00000001,0x00290400
0x01a23d9c,0x00000003,0x00000003,0x00220021
0x01a24074,0x00000003,0x00000003,0x03f1ffe9
0x01a2435c,0x00000003,0x00000003,0x000803d6
0x01a2463c,0x00000003,0x00000003,0x042a0007
0x01a24818,0x00000006,0x00000006,0x01d9036e
0x01a24838,0x00000008,0x00000008,0x820901a9
0x01a24ba8,0x00000006,0x00000006,0x0447ffea
0x01a24bc8,0x00000008,0x00000008,0x00300447
0x01a2524c,0x00000001,0x00000001,0x81cd018e
0x01a25290,0x00000004,0x00000004,0xe58f3315
0x01a25d8c,0x00000001,0x00000001,0xab59e454
0x01a26cc8,0x00000002,0x00000002,0x830b030b
0x01a271d8,0x00000001,0x00000001,0x72f7cda1
0x01a274e8,0x00000001,0x00000001,0x585a0865
0x01a27668,0x00000006,0x00000006,0x81640299
0x01a27688,0x00000008,0x00000008,0x01a30182
0x01a279d8,0x00000003,0x00000003,0xffe403a2
0x01a27ca0,0x00000003,0x00000003,0x01cd0194
0x01a27f78,0x00000003,0x00000003,0x0035044b
0x01a28250,0x00000003,0x00000003,0xffc10474
0x01a28468,0x00000001,0x00000001,0x832f030e
0x01a2867c,0x00000001,0x00000001,0x09700cfd
0x01a28960,0x00000004,0x00000004,0x031102f0
0x01a28990,0x00000008,0x00000008,0x02f302d8
0x01a28994,0x00000002,0x00000002,0x05530b81
0x01a289b0,0x00000004,0x00000004,0x82e782cc
0x01a289e0,0x00000004,0x00000004,0x02b102a5
0x01a28a60,0x00000004,0x00000004,0x048cffff
0x01a28a90,0x00000008,0x00000008,0x1a533c49
0x01a28a94,0x00000002,0x00000002,0x41cf4f5f
0x01a28ab0,0x00000004,0x00000004,0xfd6b44ef
0x01a28ae0,0x00000004,0x00000004,0x815b015b
0x01a28b60,0x00000004,0x00000004,0x00000000
0x01a28b90,0x00000008,0x00000008,0x00000000
0x01a28b94,0x00000002,0x00000002,0x00000000
0x01a28bb0,0x00000002,0x00000002,0x00000000
0x01a28be0,0x00000004,0x00000004,0x00000000
0x01a28c60,0x00000004,0x00000004,0x00000000
0x01a28c90,0x00000008,0x00000008,0x00000000
0x01a28c94,0x00000002,0x00000002,0x3f800000
0x01a28cb0,0x00000002,0x00000002,0x450469df
0x01a28ce0,0x00000004,0x00000004,0x00000000
0x01a28d60,0x00000004,0x00000004,0x0078f478
0x01a28d90,0x00000008,0x00000008,0x00000000
0x01a28d94,0x00000002,0x00000002,0x01a0f030
0x01a28de0,0x00000004,0x00000004,0x01a29130
0x01a28e60,0x00000004,0x00000004,0x01a290f0
0x01a28e90,0x00000008,0x00000008,0x00000000
0x01a28e94,0x00000002,0x00000002,0x00000000
0x01a28eb0,0x00000002,0x00000002,0x8621e46f
0x01a28ee0,0x00000004,0x00000004,0x01a2a4d0
0x01a28f60,0x00000004,0x00000004,0x01a2cd30
0x01a28f90,0x00000008,0x00000008,0x00000000
0x01a28f94,0x00000002,0x00000002,0x00000000
0x01a28fb0,0x00000002,0x00000002,0x9794a8f8
0x01a28fe0,0x00000004,0x00000004,0x01a2e590
0x01a29060,0x00000004,0x00000004,0x01a30dd0
0x01a29090,0x00000008,0x00000008,0x00000000
0x01a29094,0x00000002,0x00000002,0x00000000
0x01a290b0,0x00000004,0x00000004,0xff863fea
0x01a290e0,0x00000004,0x00000004,0x01a33050
0x01a29160,0x00000004,0x00000004,0x00000000
0x01a29190,0x00000008,0x00000008,0x00000004
0x01a29194,0x00000002,0x00000002,0x08000000
0x01a291b0,0x00000004,0x00000004,0x10000006
0x01a291e0,0x00000004,0x00000004,0x00000000
0x01a29214,0x00000008,0x00000008,0x08000000
0x01a29260,0x00000004,0x00000004,0x00000000
0x01a29290,0x00000008,0x00000008,0x00000004
0x01a29294,0x00000002,0x00000002,0x08000000
0x01a292b0,0x00000002,0x00000002,0x10000006
0x01a292e0,0x00000004,0x00000004,0x00000000
0x01a29390,0x00000004,0x00000004,0x00000002
0x01a293c0,0x00000008,0x00000008,0x00000004
0x01a293c4,0x00000002,0x00000002,0x10000000
0x01a293e0,0x00000004,0x00000004,0x00000000
0x01a29410,0x00000004,0x00000004,0x00000080
0x01a33680,0x00000002,0x00000002,0x88b8a130
0x01a336a4,0x00000001,0x00000001,0x88cbedcf
0x01a336d4,0x00000008,0x00000008,0x888abcd8
0x01a33714,0x00000008,0x00000008,0x08aceebc
0x01a33754,0x00000008,0x00000008,0x888aacc8
0x01a33794,0x00000008,0x00000008,0x00ecdedc
0x01a337d4,0x00000008,0x00000008,0x88887b8c
0x01a33814,0x00000008,0x00000008,0x00ebcfcb
0x01a33854,0x00000001,0x00000001,0x6868636c
0x01a33894,0x00000008,0x00000008,0x6d08091e
0x01a338d4,0x00000008,0x00000008,0x92565676
0x01a33914,0x00000001,0x00000001,0xd8838317
0x01a33954,0x00000008,0x00000008,0xad88b788
0x01a33d28,0x00000006,0x00000006,0x00000000
0x01a33d48,0x00000008,0x00000008,0x00000000
0x01a345e8,0x00000006,0x00000006,0x0000ffc7
0x01a34608,0x00000008,0x00000008,0x040f0000
0x01a34940,0x00000003,0x00000003,0x042d0032
0x01a34c14,0x00000003,0x00000003,0x004303fc
0x01a34ed4,0x00000003,0x00000003,0xfff90456
0x01a351a0,0x00000003,0x00000003,0xffec047d
0x01a3548c,0x00000003,0x00000003,0x00130441
0x01a35608,0x00000006,0x00000006,0x0193035b
0x01a35628,0x00000008,0x00000008,0x05010384
0x01a35e5c,0x00000001,0x00000001,0xfff7004d
0x01a35ff8,0x00000002,0x00000002,0x81eb81eb
0x01a362dc,0x00000001,0x00000001,0xf00086ea
0x01a368b4,0x00000007,0x00000007,0x0000001c
0x01a369a8,0x00000006,0x00000006,0x8b6b7b23
0x01a369c8,0x00000008,0x00000008,0x0b477b17
0x01a37bc4,0x00000005,0x00000005,0x4bfd5c53
0x01a37f4c,0x00000001,0x00000001,0x09ac795b
0x01a380cc,0x00000002,0x00000002,0x03220000
0x01a383a8,0x00000004,0x00000004,0x004902b2
0x01a38e68,0x00000006,0x00000006,0x00000000
0x01a38e88,0x00000008,0x00000008,0x833502e7
0x01a394d8,0x00000002,0x00000002,0x00318b00
0x01a39d20,0x00000001,0x00000001,0x023d0049
0x01a39d34,0x00000002,0x00000002,0x7a238391
0x01a3a5f4,0x00000001,0x00000001,0x698cf531
0x01a3a918,0x00000006,0x00000006,0x00208600
0x01a3a938,0x00000008,0x00000008,0x4b0c9b85
0x01a3ac68,0x00000003,0x00000003,0x000f7b37
0x01a3ade8,0x00000006,0x00000006,0xfff5ffe1
0x01a3ae08,0x00000008,0x00000008,0x01a1ffa9
0x01a3ae20,0x00000008,0x00000008,0x027c0007
0x01a3b0d8,0x00000006,0x00000006,0x00000042
0x01a3b0f8,0x00000008,0x00000008,0x00000006
0x01a3b478,0x00000003,0x00000003,0x0437ffee
0x01a3b758,0x00000003,0x00000003,0xf78cea8d
0x01a3ba54,0x00000003,0x00000003,0xe77160f0
0x01a3bd34,0x00000003,0x00000003,0x002a003b
0x01a3c004,0x00000003,0x00000003,0x0435003a
0x01a3c2f0,0x00000003,0x00000003,0x0054043f
0x01a3c5d4,0x00000003,0x00000003,0x0421fff8
0x01a3c8b4,0x00000003,0x00000003,0xffd4001c
0x01a3cb80,0x00000003,0x00000003,0x004503f7
0x01a3d218,0x00000006,0x00000006,0x81e881e8
0x01a3d3f0,0x00000003,0x00000003,0x041f0007
0x01a3d688,0x00000006,0x00000006,0x0000004e
0x01a3d6a8,0x00000008,0x00000008,0x03f00007
0x01a3d908,0x00000006,0x00000006,0x015d0801
0x01a3d928,0x00000008,0x00000008,0x0430001a
0x01a3ed58,0x00000001,0x00000001,0xffd0039c
0x01a3f048,0x00000002,0x00000002,0x021fffe0
0x01a3fb9c,0x00000003,0x00000003,0xfe1e001a
0x01a3fbd0,0x00000001,0x00000001,0x000203b0
0x01a3fca8,0x00000006,0x00000006,0x8338030b
0x01a3fcc8,0x00000008,0x00000008,0x033b02ff
0x01a40968,0x00000001,0x00000001,0xd554ace3
0x01a411f8,0x00000003,0x00000003,0xffaf0085
0x01a414f4,0x00000007,0x00000007,0xffe8005b
0x01a417c8,0x00000001,0x00000001,0x00050019
0x01a41944,0x00000009,0x00000009,0x0170d4d8
0x01a4198c,0x00000009,0x00000009,0x02060299
0x01a41a6c,0x00000001,0x00000001,0xffcbffc4
0x01a41aec,0x00000001,0x00000001,0xebf08521
0x01a41bf0,0x00000004,0x00000004,0x036e02d8
0x01a41c70,0x00000004,0x00000004,0x835f8299
0x01a41cf0,0x00000004,0x00000004,0x0022ffd2
0x01a41d20,0x00000008,0x00000008,0x0030ffa7
0x01a41d24,0x00000002,0x00000002,0xffbb005f
0x01a41d40,0x00000002,0x00000002,0x00330030
0x01a41d70,0x00000004,0x00000004,0x5454b456
0x01a41df0,0x00000004,0x00000004,0x89707970
0x01a41e20,0x00000008,0x00000008,0x0dca75b2
0x01a41e24,0x00000002,0x00000002,0x03e2d111
0x01a41e40,0x00000002,0x00000002,0x11823946
0x01a41e70,0x00000004,0x00000004,0x00000000
0x01a41ef0,0x00000004,0x00000004,0x00000000
0x01a41f70,0x00000004,0x00000004,0x4b189680
0x01a41ff0,0x00000004,0x00000004,0x00000000
0x01a42020,0x00000008,0x00000008,0x0078f514
0x01a42024,0x00000002,0x00000002,0x00000000
0x01a42040,0x00000002,0x00000002,0x00000000
0x01a420f0,0x00000004,0x00000004,0x00000000
0x01a42170,0x00000004,0x00000004,0x01a42180
0x01a421f0,0x00000004,0x00000004,0x01a432f0
0x01a42220,0x00000008,0x00000008,0x00000000
0x01a42224,0x00000002,0x00000002,0x00000000
0x01a42240,0x00000002,0x00000002,0xa3590828
0x01a42270,0x00000004,0x00000004,0x01a44330
0x01a422a4,0x00000008,0x00000008,0x00000000
